step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J21_stopped,J21_accumulated_waiting_time,J21_average_speed,J31_stopped,J31_accumulated_waiting_time,J31_average_speed,J32_stopped,J32_accumulated_waiting_time,J32_average_speed,J44_stopped,J44_accumulated_waiting_time,J44_average_speed,J46_stopped,J46_accumulated_waiting_time,J46_average_speed,J47_stopped,J47_accumulated_waiting_time,J47_average_speed,J50_stopped,J50_accumulated_waiting_time,J50_average_speed,J51_stopped,J51_accumulated_waiting_time,J51_average_speed,J52_stopped,J52_accumulated_waiting_time,J52_average_speed,J53_stopped,J53_accumulated_waiting_time,J53_average_speed,J54_stopped,J54_accumulated_waiting_time,J54_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,1,52.0,3.0588235294117645,9.422831431820182,0,0.0,0.9840486239492695,0,0.0,0.14846067907771146,0,0.0,1.0,0,0.0,0.5627150201661166,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9420808577442257,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
160.0,2,57.0,3.8,10.803749357670762,0,0.0,1.0,0,0.0,0.9606904123862867,0,0.0,1.0,0,0.0,0.9008043426584436,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9785792783549158,0,0.0,0.9374017957633402,0,0.0,1.0,0,0.0,1.0,0,0.0
165.0,1,3.0,0.2,9.171956740132492,0,0.0,1.0,0,0.0,0.27552510193553353,0,0.0,1.0,0,0.0,0.6037951859272097,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
170.0,0,0.0,0.0,11.07493062110723,0,0.0,0.9343178763008455,0,0.0,0.994326909915263,0,0.0,1.0,0,0.0,0.7959032292317175,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9323696730643428,0,0.0,0.9560910511754661,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
175.0,0,0.0,0.0,10.749653106668408,0,0.0,1.0,0,0.0,0.3501823453464386,0,0.0,1.0,0,0.0,0.6910890814343995,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
180.0,0,0.0,0.0,11.538752247675804,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9697703343509925,0,0.0,0.9659005100330891,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
185.0,1,5.0,0.2777777777777778,9.949474156022756,0,0.0,0.903728495265502,0,0.0,0.32122385136174664,0,0.0,1.0,0,0.0,0.542297039316502,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
190.0,3,10.0,0.5263157894736842,10.233969343756058,0,0.0,1.0,1,0.0,0.3300932806949166,0,0.0,0.950765580514464,1,0.0,0.47526688952623747,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
195.0,2,16.0,1.0666666666666667,9.451947128482098,0,0.0,0.9308332673879356,0,0.0,0.5943546773540832,0,0.0,1.0,0,0.0,0.5605158719491256,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9201305818883191,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
200.0,2,24.0,1.411764705882353,8.937471378520629,0,0.0,1.0,0,0.0,0.15849865129677398,0,0.0,1.0,0,0.0,0.5236831289595182,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.926270866796038,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
205.0,2,34.0,2.0,10.990986252064026,0,0.0,0.944306481054184,0,0.0,0.8797626831439541,0,0.0,1.0,0,0.0,0.9429926927502437,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9258978038778993,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
210.0,1,30.0,1.7647058823529411,9.942261188719058,0,0.0,0.984553075758384,0,0.0,0.2820376969743016,0,0.0,1.0,0,0.0,0.6295828820571626,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9996512869900918,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
215.0,1,35.0,2.5,10.37801672146893,0,0.0,1.0,0,0.0,0.9355203347701981,0,0.0,1.0,0,0.0,0.9877581142936007,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
220.0,0,0.0,0.0,11.26306058380294,0,0.0,1.0,0,0.0,0.43721587237971166,0,0.0,1.0,0,0.0,0.668455670185726,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
225.0,1,0.0,0.0,10.349409402162525,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.933403542023011,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
230.0,0,0.0,0.0,12.220545553709526,0,0.0,1.0,0,0.0,0.5375115285498716,0,0.0,1.0,0,0.0,0.5109971912907817,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,12.0,0.9982941190036081,0,0.0,1.0,0,0.0,1.0,0,12.0
235.0,4,1.0,0.06666666666666667,8.63060669201687,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9594090455311994,1,0.0,0.48477520722395,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9287543588295529,0,0.0,0.8954224893546282,0,0.0,1.0,0,0.0,1.0,2,0.0
240.0,0,0.0,0.0,11.20449253476341,0,0.0,0.9735910378573325,0,0.0,0.812062630199927,0,0.0,1.0,0,0.0,0.7546339287007734,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
245.0,1,0.0,0.0,9.819370859147003,0,0.0,1.0,0,0.0,0.09491801085874232,0,0.0,1.0,0,0.0,0.5413383512122615,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
250.0,0,0.0,0.0,12.43958122155893,0,0.0,0.9492455008915318,0,0.0,0.7467793803812435,0,0.0,1.0,0,0.0,0.9033867212874064,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
255.0,0,0.0,0.0,9.881762679180515,0,0.0,1.0,0,0.0,0.21927493559061786,0,0.0,1.0,0,0.0,0.5936123247447206,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
260.0,0,0.0,0.0,12.885083971191102,0,0.0,0.9481462063896107,0,0.0,0.8758689571024231,0,0.0,1.0,0,0.0,0.9839118796976557,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9239396577565732,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
265.0,0,0.0,0.0,10.572282502815444,0,0.0,1.0,0,0.0,0.40244837372109143,0,0.0,1.0,0,0.0,0.7017109682362852,0,0.0,1.0,0,0.0,1.0,0,0.0,0.999739324795968,0,0.0,0.9066443177811114,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
270.0,0,0.0,0.0,12.015205168698687,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9962830521646617,0,0.0,0.9941071399612997,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
275.0,1,0.0,0.0,10.625251644910703,0,0.0,1.0,0,0.0,0.5104638413129888,0,0.0,1.0,0,0.0,0.46245528336394326,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9256030079093808,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
280.0,3,0.0,0.0,9.675594845199415,0,0.0,0.9996209662246709,1,0.0,0.0,0,0.0,0.9234894938258479,1,0.0,0.4769088362668924,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
